,ep_RA.Q21M.260,ep_RA.Q21M.124,ep_RA.Q21M.1220,ep_RA.Q21M.60,ep_RA.Q21A.260,ep_RA.Q21A.124,ep_RA.Q21A.1220,ep_RA.Q21A.60,ep_RA.Y20I.260,ep_RA.Y20I.124,ep_RA.Y20I.1220,ep_RA.Y20I.60,logp
3849,-15.471284634853614,-15.451093261415895,-15.212422008673157,-15.736879236680606,-11.108779361838648,-10.178802344323756,-11.088279790018357,-10.056633817219637,-10.024263871724326,-9.31526856322477,-10.229137012370678,-9.806518643032017,1874.0772294054743
3850,-15.451371799907625,-15.512032572046163,-15.19261914543414,-15.823117116659004,-11.002080384443875,-10.210991043885617,-11.171774452669945,-9.961499277876277,-10.04353629465713,-9.461630353554256,-10.107979660129697,-9.479647160796034,1870.7439049121258
3851,-15.483233432853456,-15.547345385578906,-15.226542937045284,-15.749184574978756,-11.103725883204039,-10.202606905875113,-11.181085412967882,-9.774309637351509,-9.970183956748366,-9.320128870765473,-10.193267965553016,-9.683334702856289,1879.4416410044848
3852,-15.485539746291474,-15.595651269876852,-15.161272023938235,-15.787464058254104,-11.157155820944158,-10.197822017408303,-11.272384591122588,-9.99581029944646,-10.057157855143686,-9.30725111095849,-10.259999873637822,-9.642312949056137,1872.0293636317522
3853,-15.579540223040958,-15.519928634487492,-15.241238604503314,-15.704353135411113,-11.22075187987181,-10.196283279466755,-11.15700642927997,-9.908409974089249,-9.94495071865853,-9.290537832887265,-10.00212918121155,-9.814066230277577,1873.956434700099
3854,-15.462806968925756,-15.485219635903,-15.172260297556166,-15.88928060782212,-11.160950023413907,-10.199412031759378,-11.135078750045475,-9.986278772603129,-9.974018399848449,-9.51320703262617,-10.170819554868586,-9.703209906218538,1872.762564343448
3855,-15.492828110679026,-15.499199385716128,-15.193247470699013,-15.77716813447907,-11.086587001946485,-10.206127980788365,-11.099842259773638,-9.796218157247237,-9.835965119026124,-9.364750562124538,-10.123665326183646,-9.789978936063536,1879.2963592407455
3856,-15.58827483977132,-15.488926785117977,-15.223604517536714,-15.761032666381142,-11.086143262215945,-10.309152813919544,-11.173111521711109,-9.947412054744346,-9.574650319965496,-9.2897296580224,-10.223533259625679,-9.800808891115281,1872.3742410714929
3857,-15.440366415562888,-15.51139199667123,-15.218492060462648,-15.8168066242498,-10.933822720922157,-10.3142303097174,-11.168998463914273,-9.888163591434164,-9.925798466714944,-9.385148622855736,-10.25195483990783,-9.70694378444376,1876.3017662184877
3858,-15.383167174164253,-15.624675632343369,-15.202979498753082,-15.736052465906626,-11.210609175649038,-10.273607782546675,-11.107189450317318,-9.952851696606231,-10.01126077548447,-9.346158923007568,-10.35529149864678,-9.696651541200314,1870.3191346760932
3859,-15.46445856169408,-15.550353270383514,-15.243675144308341,-15.719038071617792,-11.134225122659007,-10.364209553124983,-11.192884513230569,-9.902789275378389,-9.898334402159264,-9.37905566595324,-10.016665677462813,-9.883845684457686,1875.1584430833059
3860,-15.492369302490145,-15.50149392733207,-15.152483707339442,-15.752995087395922,-11.284735503572602,-10.315416802665032,-11.276738293370157,-9.891894663301516,-9.953921828899878,-9.48561368348447,-10.129105762428685,-9.756782264910296,1875.5072962206173
3861,-15.435319156833,-15.526133777131706,-15.172355858375022,-15.683203294964432,-10.913658584071644,-10.207535399660573,-11.094250861006984,-9.836259055577306,-9.825355908424747,-9.451932921390839,-10.29085654270137,-9.871181493602954,1874.3296064944063
3862,-15.541791543683408,-15.593260677727125,-15.18863207759619,-15.787699188298028,-11.155192266091142,-10.189747020331644,-11.155117168698842,-9.975431957989233,-10.000047162015104,-9.42374948023409,-10.160052538700993,-9.747087183604817,1874.7848103407043
3863,-15.429479552004059,-15.551051551761855,-15.1894909516952,-15.838106343217644,-11.119463515664341,-10.18264678548052,-11.155144744709196,-9.930605401788343,-9.876714720201388,-9.480096748089675,-10.34032746206503,-9.7865877129772,1878.1730400302347
3864,-15.408803471117077,-15.49461618032057,-15.209673444272381,-15.69317185558708,-11.141867598449418,-10.289850009074177,-11.220920159960354,-10.023740969298686,-9.859802561942406,-9.326118481290166,-10.074257082283827,-9.694506702288225,1875.5362932214637
3865,-15.541356951006424,-15.524128422150957,-15.174867753310602,-15.749366740023715,-11.103971823612474,-10.078392509165942,-11.2250456636194,-9.8580247126347,-9.73972351918574,-9.33996136513413,-10.019182848626734,-9.768213404394107,1873.796480263905
3866,-15.450318218256248,-15.456577959223152,-15.232831886094566,-15.769676777272501,-11.063083700231015,-10.269969764082164,-11.138302995841906,-9.73338299201612,-9.761462420731673,-9.42190821771335,-10.029655697874363,-9.832635584506493,1875.4788958944787
3867,-15.377551605574013,-15.590788175718288,-15.18925449833377,-15.762219041824185,-10.964517935130777,-10.203149838155761,-11.126568645336448,-9.997113457542806,-9.84432142331832,-9.426904197187424,-10.278838281979803,-9.803316774599283,1874.7143323216787
3868,-15.512832525767644,-15.526779185000876,-15.1740292252306,-15.78966074258015,-11.155757839000245,-10.146655332899533,-11.230103832208654,-9.918185529931119,-9.928887087902845,-9.256636775573012,-10.081451235300467,-9.661527861045968,1875.9175950524948
3869,-15.404749910459774,-15.453492838434757,-15.188785632827269,-15.81666060757127,-11.139090425086527,-10.222071596746073,-11.281746322151452,-9.960022819911574,-9.932531784668141,-9.255282841474099,-10.032821610577463,-9.770520308317831,1872.7977248926727
3870,-15.52240493739904,-15.569715906396949,-15.21326536896088,-15.81876323183454,-11.052533469773703,-10.262862624366674,-11.159694709488065,-9.709630627404259,-9.89749319431149,-9.607173575048733,-10.084582402741182,-9.755519441451966,1877.8377133082977
3871,-15.42397080602338,-15.45211245607776,-15.170278444639541,-15.77063637612885,-11.021095088885739,-10.303875175455541,-11.164278498209228,-10.02130069605366,-9.937051292031725,-9.391682859637278,-10.449306128961995,-9.921320496612388,1870.2826709014516
3872,-15.456057243081812,-15.552967664785616,-15.246771313785993,-15.814111060054609,-11.162074258961207,-10.410505155786963,-11.199697149578839,-9.854422541220192,-9.93573545822428,-9.381666290118048,-9.994504968050675,-9.614429018195656,1872.1916808873161
3873,-15.501974954410786,-15.511832033944737,-15.207769856133298,-15.72475658065696,-11.124309020307253,-10.186226157601416,-11.101743120707276,-9.861440980476603,-9.920777616970987,-9.404240210951569,-10.04254600285471,-10.011245720885833,1877.0659238844023
3874,-15.435083515496693,-15.534023820473083,-15.193764462063443,-15.758006557798105,-11.160172747327202,-10.264121187802477,-11.18338912444123,-9.958915381370513,-9.909769402028607,-9.194242866705418,-10.14228843519714,-9.78538936212926,1876.8688268264216
3875,-15.448278345777215,-15.663612517735501,-15.226808022325944,-15.81299711899712,-11.123279625235647,-10.060405306657588,-11.137780998072948,-9.828825890456805,-9.831964398727427,-9.31769545438503,-9.87187755101394,-9.737696633301194,1870.3499245043652
3876,-15.516491258311131,-15.454542405412644,-15.188966197942126,-15.633332078776423,-11.080655877834245,-10.307831564906923,-11.056001793855001,-9.961578861705696,-9.924437375143812,-9.375876124429103,-10.260591939336773,-9.745816603605423,1870.9736225531456
3877,-15.475013551860384,-15.555570897166614,-15.228103848213484,-15.748341495262444,-11.179305600889835,-10.395662188064803,-11.113397423259737,-10.103652807627851,-9.903997444680458,-9.363282813645439,-10.317200991589905,-9.771481533463655,1873.3034033158433
3878,-15.474559995861076,-15.559901170397193,-15.201835706500113,-15.779515705285517,-11.206931589169596,-10.286683092444871,-11.13185474982615,-9.741014461818231,-10.000381387265609,-9.284638719445017,-10.19481766368311,-9.707939758736796,1872.592675008927
3879,-15.437885794571507,-15.527514487419115,-15.212535807352152,-15.660908557068431,-11.088278526037433,-10.32570014718061,-11.022573176139295,-9.895767648763787,-9.932202119591066,-9.313420616568667,-10.291176441934708,-9.745805442319588,1871.6237088301789
3880,-15.438663847319734,-15.49358892285249,-15.205717035579838,-15.775592153804118,-11.072944414297504,-10.173061846194216,-11.25872178352122,-9.714122549954304,-9.802851372628709,-9.404601556555969,-10.392913022603224,-9.709025022137068,1878.4938272795548
3881,-15.50632928452266,-15.555832485914758,-15.227919963139508,-15.80928086036336,-10.996762946317348,-10.131760257259556,-11.189626739634232,-10.103813859081304,-9.864988557107631,-8.967698705705258,-10.041361645565194,-9.788554405195972,1871.1014146160865
3882,-15.555312889457925,-15.495900689230513,-15.282048286907608,-15.68510876901334,-11.193152909929612,-10.173753694085196,-11.113382986120145,-9.924634359393007,-9.79203054818669,-9.615054122694497,-10.041558404338128,-9.64128011523236,1867.861505376424
3883,-15.397445348453319,-15.463618502083179,-15.175005537107817,-15.764686842953672,-11.092677532490638,-10.130736077660487,-11.156574152194603,-9.894036265413822,-10.025069635847895,-9.445567375984416,-10.07046437629971,-9.752157001183647,1873.0748710715277
3884,-15.53849044647173,-15.632682801641662,-15.235480800505542,-15.728933776920758,-11.064151206421583,-10.203889318424558,-11.074675147021454,-9.840019811766561,-9.78972668811998,-9.511314436121046,-10.219660173053793,-9.763557294507912,1872.47008280583
3885,-15.475825203186549,-15.462933752047464,-15.237719843502353,-15.762424661096913,-11.085600202866932,-10.218266539712529,-11.136008764679222,-9.713987051321089,-9.824493956659955,-9.401905384746573,-10.068963532217722,-9.772809748112767,1876.0389470081193
3886,-15.453570795113826,-15.5782137300416,-15.207690890109545,-15.755721034791756,-11.127301228078672,-10.188677265639496,-11.18942950117093,-9.986199044211972,-9.772132000654592,-9.396173223793513,-10.103978566635883,-9.74066745045606,1877.3604663268022
3887,-15.462511988587647,-15.55014947626255,-15.186116741611123,-15.753003409140437,-11.260875832711648,-10.236987219878497,-11.170233242033321,-9.999884691212939,-9.961622258602938,-9.538095755216972,-10.139749451568123,-9.843407716540552,1873.3730920544658
3888,-15.495083585809128,-15.474160077149415,-15.188415274486252,-15.673042245463048,-11.038922263739144,-10.120438725513697,-11.248607960715924,-9.917456574054093,-9.848736545161833,-9.28144848314567,-10.138282476560383,-9.914161439068469,1869.443185100214
3889,-15.469934839015721,-15.516923801503825,-15.196480095083189,-15.771900903147394,-11.200956733813157,-10.186297723111222,-11.148193346649554,-9.82362688709114,-9.76227703184627,-9.420063187855646,-10.293005913531113,-9.684274864597501,1877.9906444114815
3890,-15.470298027055838,-15.553272405982188,-15.27414486930086,-15.729779568394434,-11.203684754373322,-10.298585027940199,-11.264710153637397,-9.899101460167712,-9.963773510266156,-9.252067902901802,-10.22341433067736,-9.787452407121839,1874.2005809432403
3891,-15.511797091892198,-15.445859930349513,-15.162486978707996,-15.787189724896498,-11.11678564629106,-10.05197636991192,-11.223187303059673,-9.793869379611678,-9.797320373241652,-9.298742573404022,-9.988244261967385,-9.552326282735377,1866.6099692221912
3892,-15.411365388985988,-15.543168537483536,-15.208348180705014,-15.764961935610197,-11.200144555363957,-10.23798067564449,-11.134325499576317,-9.945792166203494,-10.011764133826027,-9.375867998857109,-10.094771478091426,-9.809061805306428,1875.61615542454
3893,-15.49052029552677,-15.523339540891179,-15.118532383908205,-15.7461986592076,-11.156148749626725,-10.307175196670102,-11.149827924670104,-9.729184860032035,-9.947263806196764,-9.44711137039735,-10.193009362428745,-9.752895100283121,1876.1740334693277
3894,-15.502573551754212,-15.55916936551254,-15.188196656636661,-15.723682261041201,-11.080620347029882,-10.231917282589068,-11.236300962321248,-10.097526198588472,-9.830792170800716,-9.218096587581682,-10.085775783680862,-9.75584002632021,1876.9045836677376
3895,-15.389674224683182,-15.528647154669462,-15.226809907834022,-15.724240706139028,-11.045001156648285,-10.235366813974325,-11.143768271945081,-10.033750618526785,-9.88228468217795,-9.292459829500793,-10.354716030383056,-9.678845187658345,1869.3699196203625
3896,-15.36812402712033,-15.602695172233238,-15.28290122283832,-15.827358543903603,-10.966405745240914,-10.23832776982346,-11.26519579557499,-10.101994168961934,-9.783139267679186,-9.460808875933889,-9.99190923781009,-9.867854724387511,1866.376254474173
3897,-15.424437163476616,-15.551737823006675,-15.149159003729231,-15.825770792787516,-11.086130223266109,-10.119024535285337,-11.204771232997185,-9.791091910429403,-9.80376546707504,-9.331526321634813,-10.348854763875464,-9.65983597197979,1873.6475427776966
3898,-15.444323134764666,-15.519096281547624,-15.234157714211452,-15.822577555852584,-11.173479485546565,-10.158484963680282,-11.167333096600435,-10.002946361477665,-9.986698784190363,-9.403961430559372,-10.150105017785247,-9.769253367223273,1879.3356885562669
3899,-15.490805292360871,-15.522584719256875,-15.13662466532924,-15.796225147589356,-11.058926536250368,-10.152432666772029,-11.111530756023857,-9.716122235523216,-9.873964384439708,-9.462501543777092,-10.423184268875792,-9.650118387278583,1874.4203507553723
3900,-15.53370901686711,-15.563317636281118,-15.249752034016625,-15.752247288024153,-11.057759332022709,-10.220742782661738,-11.170917299735212,-9.652364200612453,-9.846170013075984,-9.476425328244327,-9.997254525145559,-9.641358392286925,1878.2155703007224
3901,-15.39942833741141,-15.518432823426629,-15.125875649080086,-15.879174713696525,-11.070553193663415,-10.410391960093227,-11.192946038726866,-9.738023561022375,-9.834916750976493,-9.48320863993059,-10.215749538552348,-9.927677859327686,1859.5940743521892
3902,-15.390209131167145,-15.43005193770262,-15.229055084384976,-15.786357656905157,-11.189090626047982,-10.217144495537232,-11.178584821423065,-10.00025040988826,-9.706873363619165,-9.5265276809203,-10.051599974045802,-9.766641891193972,1862.3305907597621
3903,-15.475817866488002,-15.553811942906536,-15.218761331886224,-15.747211619811624,-11.217175194759038,-10.184954399875071,-11.075526252936987,-9.863218455666695,-9.95222629966716,-9.266694433735614,-10.290410938886964,-9.9133545166556,1876.3932652828798
3904,-15.48472042482393,-15.594197508915983,-15.24274784843428,-15.805524248352855,-11.0854872448445,-10.1565002467658,-11.070590274797555,-9.860902688356408,-9.916611340354127,-9.5186724505655,-10.08694026661704,-9.829643714624265,1876.2808766142161
3905,-15.478714632128307,-15.589777057758171,-15.254300894545361,-15.723338908188015,-11.091830572828185,-10.185645553036675,-11.161179273456275,-9.809731480428663,-9.844027000146186,-9.466900936711323,-10.338090044133597,-9.727087826725906,1874.0578465158599
3906,-15.498317933417587,-15.562584564263487,-15.248162821593738,-15.841242446041633,-11.086777860219557,-10.218468951920402,-11.187212969125895,-10.047239633247317,-9.780632432553668,-9.249494640522414,-10.169027044082362,-9.794948067936987,1877.1905933444857
3907,-15.527344553545317,-15.524726507768698,-15.239509428710114,-15.750410492862306,-11.088210465191358,-10.158018230876227,-11.306068892018057,-9.942956239552698,-9.848035689632354,-9.481927549255477,-10.076653913419992,-9.716132479560018,1874.7995975948304
3908,-15.436871518636362,-15.504299795186503,-15.18693735274078,-15.808183111334252,-11.168377531863529,-10.201106597873332,-11.154877997079982,-9.836510952348906,-9.939432424422852,-9.325666690708164,-10.266606297573665,-9.8490318594303,1873.9994737177276
